file_path,commit_sha,author,date_utc,commit_html_url,week_start,week_index
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,bb880410733bca57af216d56f2e2c8aec4626907,Mohammed Ezzat,2016-03-15 13:13:43+00:00,https://github.com/scottyab/rootbeer/commit/bb880410733bca57af216d56f2e2c8aec4626907,2016-03-15,38
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8bbd38050b4a84ac1084f5c98197fec822c09c39,scottyab,2015-06-26 18:48:49+00:00,https://github.com/scottyab/rootbeer/commit/8bbd38050b4a84ac1084f5c98197fec822c09c39,2015-06-23,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,scottyab,2015-06-26 15:50:40+00:00,https://github.com/scottyab/rootbeer/commit/d246945d2575623ca137fcc0a4ef1eb8f3c68fab,2015-06-23,0
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,7815ef83b8b88b1ef1fab3ea30f4c8d7712dff19,stealthcopter,2020-02-03 20:42:40+00:00,https://github.com/scottyab/rootbeer/commit/7815ef83b8b88b1ef1fab3ea30f4c8d7712dff19,2020-01-28,240
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,a00e3f7b65dfb8b9de43c2f265dccdee989bd790,danielkutik,2020-01-31 00:54:28+00:00,https://github.com/scottyab/rootbeer/commit/a00e3f7b65dfb8b9de43c2f265dccdee989bd790,2020-01-28,240
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,94b0dddab9f3fd26ce77f09db64598566eb863c3,mat,2020-01-30 16:12:36+00:00,https://github.com/scottyab/rootbeer/commit/94b0dddab9f3fd26ce77f09db64598566eb863c3,2020-01-28,240
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,b8986907f154b243184862a3766a4c6c7b3a4271,mat,2020-01-28 13:03:18+00:00,https://github.com/scottyab/rootbeer/commit/b8986907f154b243184862a3766a4c6c7b3a4271,2020-01-28,240
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,94e8c24b687b69b04c1910c22aa224f8e7fd5f3d,danielkutik,2019-11-16 02:34:24+00:00,https://github.com/scottyab/rootbeer/commit/94e8c24b687b69b04c1910c22aa224f8e7fd5f3d,2019-11-12,229
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,8b985d927ff18acc804440a84c6d2b5efee0c6d9,stealthcopter,2019-03-14 12:24:58+00:00,https://github.com/scottyab/rootbeer/commit/8b985d927ff18acc804440a84c6d2b5efee0c6d9,2019-03-12,194
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,e820055a226cd2c5cdb427b80f264bb9b1384ccf,stealthcopter,2018-05-11 13:16:33+00:00,https://github.com/scottyab/rootbeer/commit/e820055a226cd2c5cdb427b80f264bb9b1384ccf,2018-05-08,150
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,279ab654aeadad80119abf615076b22eb07f2029,stealthcopter,2017-10-31 18:57:32+00:00,https://github.com/scottyab/rootbeer/commit/279ab654aeadad80119abf615076b22eb07f2029,2017-10-31,123
